ts,open,high,low,close,volume,funding
2023-05-30,20.584,21.405,20.462,21.255,4614652.0,0.0001
2023-05-31,21.255,21.337,20.352,20.813,2925797.0,0.0001
2023-06-01,20.813,20.979,20.401,20.489,2888040.0,0.0001
2023-06-02,20.489,21.382,20.284,21.254,2493217.0,0.0001
2023-06-03,21.254,21.346,20.951,21.184,1549527.0,0.0001
2023-06-04,21.186,22.299,21.033,21.821,3846782.0,0.0001
2023-06-05,21.819,22.052,19.145,20.007,8966740.0,0.0001
2023-06-06,20.008,20.706,19.231,20.387,6102276.0,0.0001
2023-06-07,20.389,20.53,18.508,18.634,5848619.0,0.0001
2023-06-08,18.635,19.115,18.229,18.879,4307385.0,0.0001
2023-06-09,18.88,19.379,17.108,17.395,10178150.0,0.0001
2023-06-10,17.396,17.426,12.606,15.615,40045484.0,0.0001
2023-06-11,15.616,16.2,15.109,15.541,14259910.0,0.0001
2023-06-12,15.542,15.709,14.73,15.19,11733491.0,0.0001
2023-06-13,15.193,16.014,14.763,15.037,11037916.0,0.0001
2023-06-14,15.033,15.375,14.053,14.483,8613131.0,0.0001
2023-06-15,14.482,15.084,14.171,14.769,9180294.0,0.0001
2023-06-16,14.77,15.471,14.352,15.317,6350763.0,0.0001
2023-06-17,15.317,16.129,15.16,15.642,5474425.0,0.0001
2023-06-18,15.643,15.837,15.267,15.444,3592986.0,0.0001
2023-06-19,15.441,16.148,15.325,16.102,4296629.0,0.0001
2023-06-20,16.102,16.692,15.728,16.642,7334958.0,0.0001
2023-06-21,16.641,17.406,16.54,17.233,7009900.0,0.0001
2023-06-22,17.232,17.751,16.574,16.634,6303873.0,0.0001
2023-06-23,16.632,17.537,16.141,17.137,7620999.0,0.0001
2023-06-24,17.136,17.539,16.357,16.638,4830598.0,0.0001
2023-06-25,16.64,17.391,16.565,16.957,5128505.0,0.0001
2023-06-26,16.957,17.124,15.901,16.269,6425403.0,0.0001
2023-06-27,16.272,16.95,16.135,16.627,4242123.0,0.0001
2023-06-28,16.63,16.753,15.487,15.976,7986296.0,0.0001
2023-06-29,15.975,18.289,15.863,17.996,13746358.0,0.0001
2023-06-30,17.997,20.032,16.864,18.86,22836246.0,0.0001
2023-07-01,18.86,19.012,17.904,18.695,7270955.0,0.0001
2023-07-02,18.695,19.755,18.442,19.457,11224931.0,0.0001
2023-07-03,19.457,19.661,18.86,19.263,6040841.0,0.0001
2023-07-04,19.263,19.951,19.059,19.137,6170340.0,0.0001
2023-07-05,19.137,19.38,18.26,18.99,5090406.0,0.0001
2023-07-06,18.993,20.99,18.816,19.609,15978261.0,0.0001
2023-07-07,19.604,21.94,19.26,21.497,22389446.0,0.0001
2023-07-08,21.499,22.485,21.32,21.809,18144765.0,0.0001
2023-07-09,21.81,22.4,21.0,21.326,10619987.0,0.0001
2023-07-10,21.326,21.794,20.463,21.292,12581085.0,0.0001
2023-07-11,21.293,22.39,21.188,22.067,10997969.0,0.0001
2023-07-12,22.062,22.946,21.756,21.948,11585279.0,0.0001
2023-07-13,21.947,26.891,21.416,26.024,26271165.0,0.0001
2023-07-14,26.019,33.0,25.217,26.664,30815367.0,0.0001
2023-07-15,26.665,29.1,26.442,27.458,19229691.0,0.0001
2023-07-16,27.46,28.679,26.4,27.412,12389577.0,0.0001
2023-07-17,27.411,28.489,25.58,26.794,15730299.0,0.0001
2023-07-18,26.794,27.102,24.741,25.555,12259215.0,0.0001
2023-07-19,25.555,26.995,25.35,26.304,10157998.0,0.0001
2023-07-20,26.307,27.38,25.023,25.38,9845692.0,0.0001
